# Frequency Average_Intensity Standard_Deviation
1.712295688693333432e+03 4.275367640932343843e-04 2.232106450140513112e-04
1.716743209962666697e+03 4.266227506337945787e-04 2.221137216449857042e-04
1.721190731231999962e+03 4.225968113810619109e-04 2.189132126187601864e-04
1.725638252501333454e+03 4.153005795745192482e-04 2.136907251537487572e-04
1.730085773770666947e+03 4.046943432034495855e-04 2.064554523106510114e-04
1.734533295040000212e+03 3.908951916441425487e-04 1.972162104308839846e-04
1.738980816309333477e+03 3.741995772487435694e-04 1.860770488226433166e-04
1.743428337578666742e+03 3.550866983844352519e-04 1.733113996172158861e-04
1.747875858848000235e+03 3.341906109057254720e-04 1.593810265990763461e-04
1.752323380117333500e+03 3.122508782532798077e-04 1.448924060897043790e-04
1.756770901386666765e+03 2.900402374890777009e-04 1.305009303336386324e-04
1.761218422656000030e+03 2.682859685854702353e-04 1.167998870838909400e-04
1.765665943925333522e+03 2.475991613067628542e-04 1.042220005477228838e-04
1.770113465194666787e+03 2.284197275248220122e-04 9.298587920173176835e-05
1.774560986464000280e+03 2.109941673906793268e-04 8.310799286981891546e-05
1.779008507733333545e+03 1.953826256688853745e-04 7.445779699360568289e-05
1.783456029002666810e+03 1.814933067493219800e-04 6.682778562826607155e-05
1.787903550272000075e+03 1.691370113761844220e-04 5.998933195207117527e-05
1.792351071541333340e+03 1.580866890048059992e-04 5.372042940306070335e-05
1.796798592810666833e+03 1.481295631483200135e-04 4.782411863906522114e-05
1.801246114080000098e+03 1.391022892720900842e-04 4.215191339020785263e-05
1.805693635349333590e+03 1.309057114246464149e-04 3.664119282165084155e-05
1.810141156618666855e+03 1.234963141140311570e-04 3.135211950782774070e-05
1.814588677888000120e+03 1.168641895658977263e-04 2.649573570715285927e-05
1.819036199157333385e+03 1.110026655053344264e-04 2.242545161838482940e-05
1.823483720426666878e+03 1.058818965859253199e-04 1.954860898932677410e-05
1.827931241696000143e+03 1.014322257101320766e-04 1.809349137621855792e-05
1.832378762965333408e+03 9.754139985081679743e-05 1.785958155326502683e-05
1.836826284234666673e+03 9.406564073387673722e-05 1.830043771717290957e-05
1.841273805504000165e+03 9.085029606215349782e-05 1.887746606207873004e-05
1.845721326773333658e+03 8.775379482521017697e-05 1.927599699632980782e-05
1.850168848042666923e+03 8.466832967496318774e-05 1.940833454034126841e-05
1.854616369312000188e+03 8.153287157020252976e-05 1.933308405954955954e-05
1.859063890581333453e+03 7.833504277582936160e-05 1.916288444770328803e-05
1.863511411850666718e+03 7.510326947755600836e-05 1.898729613871232046e-05
1.867958933120000211e+03 7.189189661728677080e-05 1.883027747169256215e-05
1.872406454389333476e+03 6.876360949652312227e-05 1.865296653556170674e-05
1.876853975658666741e+03 6.577349673650909870e-05 1.838914931967676377e-05
1.881301496928000233e+03 6.295829843881538398e-05 1.798608003434641936e-05
1.885749018197333498e+03 6.033190089143075261e-05 1.742783285287899614e-05
1.890196539466666763e+03 5.788691773331212269e-05 1.673588708748000890e-05
1.894644060736000256e+03 5.560072602377085031e-05 1.595264043110488234e-05
1.899091582005333521e+03 5.344279389795149619e-05 1.512044653866862170e-05
1.903539103274666786e+03 5.138181817850330909e-05 1.426671660452047614e-05
1.907986624544000051e+03 4.939035946965212394e-05 1.340152850039223383e-05
1.912434145813333316e+03 4.744718480016118470e-05 1.252642082560276017e-05
1.916881667082667036e+03 4.553731780498822572e-05 1.164594163624379939e-05
1.921329188352000301e+03 4.365086749004800683e-05 1.077406123057841346e-05
1.925776709621333566e+03 4.178240750384819145e-05 9.931528394443976546e-06
1.930224230890666831e+03 3.993040543137458810e-05 9.137639727123187587e-06
1.934671752160000096e+03 3.809823377277688660e-05 8.402732950411023925e-06
1.939119273429333361e+03 3.629502084643586898e-05 7.727540788628620700e-06
1.943566794698666854e+03 3.453627157008603568e-05 7.109330314352388909e-06
1.948014315968000119e+03 3.284362738461009444e-05 6.549317570667695020e-06
1.952461837237333384e+03 3.124243392548840619e-05 6.054405767860222374e-06
1.956909358506666877e+03 2.975816745293087740e-05 5.630826271991689713e-06
1.961356879776000142e+03 2.841226255894618470e-05 5.274610641229055738e-06
1.965804401045333634e+03 2.721780559658296627e-05 4.967282941353695252e-06
1.970251922314666899e+03 2.617663650138251285e-05 4.680752651786654338e-06
1.974699443584000164e+03 2.527855572422715857e-05 4.388302828084255713e-06
1.979146964853333429e+03 2.450277351341096027e-05 4.073760434590831855e-06
1.983594486122666694e+03 2.382135234122178893e-05 3.734824947589774410e-06
1.988042007391999960e+03 2.320393875686033758e-05 3.382762292694206227e-06
1.992489528661333452e+03 2.262252239371780965e-05 3.042325735337926275e-06
1.996937049930666944e+03 2.205525808882375817e-05 2.752743062949092008e-06
2.001384571200000210e+03 2.148883151415656277e-05 2.563917353789987692e-06
2.005832092469333475e+03 2.091885776559003441e-05 2.515597732894243948e-06
2.010279613738666740e+03 2.034853308291580484e-05 2.604772990002218052e-06
2.014727135008000232e+03 1.978635450383608315e-05 2.779119574664870316e-06
2.019174656277333497e+03 1.924288544799204696e-05 2.967528415716863272e-06
2.023622177546666762e+03 1.872835511334018307e-05 3.113781841593892739e-06
2.028069698816000027e+03 1.825050309000178300e-05 3.191910564182677564e-06
2.032517220085333520e+03 1.781357518159012158e-05 3.208375033678742345e-06
2.036964741354667012e+03 1.741828728855909024e-05 3.195669666101547002e-06
2.041412262624000277e+03 1.706239296355234372e-05 3.196529405010465578e-06
2.045859783893333542e+03 1.674170851575963335e-05 3.241677849516043633e-06
2.050307305162667035e+03 1.645118421103302977e-05 3.332170275526889543e-06
2.054754826432000300e+03 1.618589140562766874e-05 3.440159108255317338e-06
2.059202347701333565e+03 1.594171437345766855e-05 3.525800840882588276e-06
2.063649868970666830e+03 1.571585791221678661e-05 3.556122016227118713e-06
2.068097390240000095e+03 1.550710665503467694e-05 3.515883987590892002e-06
2.072544911509333815e+03 1.531584308598874948e-05 3.410231671475491459e-06
2.076992432778667080e+03 1.514392236904633027e-05 3.261822033864914697e-06
2.081439954048000345e+03 1.499432792329929096e-05 3.104525706205206392e-06
2.085887475317333156e+03 1.487059174584841403e-05 2.974496434932786187e-06
2.090334996586666875e+03 1.477602154013346048e-05 2.899634344073862345e-06
2.094782517856000140e+03 1.471276469729547488e-05 2.890670764291805764e-06
2.099230039125333860e+03 1.468086629748348762e-05 2.938839831245477658e-06
2.103677560394667125e+03 1.467749531686759131e-05 3.021440250989935971e-06
2.108125081664000390e+03 1.469652522916399549e-05 3.110703917238574291e-06
2.112572602933333656e+03 1.472859812559710971e-05 3.180931225477142539e-06
2.117020124202666921e+03 1.476178345649115965e-05 3.212563315419951282e-06
2.121467645472000186e+03 1.478272827949542589e-05 3.194528798048787972e-06
2.125915166741333451e+03 1.477819288537223005e-05 3.125641814001342168e-06
2.130362688010666716e+03 1.473672454419495307e-05 3.015294401949290656e-06
2.134810209279999981e+03 1.465019108317968352e-05 2.882819466790624203e-06
2.139257730549333246e+03 1.451495106356288726e-05 2.754140767367540507e-06
2.143705251818666511e+03 1.433233522774908118e-05 2.654750590358868055e-06
2.148152773088000231e+03 1.410857838607416034e-05 2.600165192424046767e-06
2.152600294357333496e+03 1.385397950173803242e-05 2.588561851985580304e-06
2.157047815626666761e+03 1.358152725070621188e-05 2.601745768868614091e-06
2.161495336896000026e+03 1.330525731447444291e-05 2.614550748615370266e-06
2.165942858165333746e+03 1.303847055064167053e-05 2.606006392493270922e-06
2.170390379434667011e+03 1.279218240766147717e-05 2.567052384343356683e-06
2.174837900704000276e+03 1.257400077655430903e-05 2.503075718065221559e-06
2.179285421973333541e+03 1.238756641582748134e-05 2.431372166071345759e-06
2.183732943242666806e+03 1.223259297471922216e-05 2.374118827004137822e-06
2.188180464512000071e+03 1.210553965985578401e-05 2.348617348574318075e-06
2.192627985781333336e+03 1.200063926058745847e-05 2.359566693321101740e-06
2.197075507050667056e+03 1.191123450327623851e-05 2.398793539432905174e-06
2.201523028320000321e+03 1.183101132216784560e-05 2.452286098982599278e-06
2.205970549589333586e+03 1.175510703428679541e-05 2.508357386052436623e-06
2.210418070858666852e+03 1.168074105899920612e-05 2.561503808336593321e-06
2.214865592128000117e+03 1.160743824551607659e-05 2.611130842159724308e-06
2.219313113397333382e+03 1.153679974994398610e-05 2.657413431671980330e-06
2.223760634666666647e+03 1.147193455129061180e-05 2.697482916863722330e-06
2.228208155935999912e+03 1.141672476802693094e-05 2.724138607453449628e-06
2.232655677205333177e+03 1.137511995263779390e-05 2.727317456724792040e-06
2.237103198474666442e+03 1.135056746835405845e-05 2.697106921237807878e-06
2.241550719744000617e+03 1.134569907066398052e-05 2.626886811121021856e-06
2.245998241013333882e+03 1.136232876883369112e-05 2.516047515314265548e-06
2.250445762282667147e+03 1.140160282045308543e-05 2.372391677465126675e-06
2.254893283552000412e+03 1.146429388431318018e-05 2.214432466031351822e-06
2.259340804821333677e+03 1.155102412976157219e-05 2.072647265434313708e-06
2.263788326090666942e+03 1.166236427283260409e-05 1.986370017081984875e-06
2.268235847360000207e+03 1.179872145473353594e-05 1.991338780130689095e-06
2.272683368629333472e+03 1.195997692112585330e-05 2.101054916437431983e-06
2.277130889898666737e+03 1.214504767163923247e-05 2.299903459040190173e-06
2.281578411168000002e+03 1.235135203361064890e-05 2.556090281808896322e-06
2.286025932437333267e+03 1.257440737690855201e-05 2.838271676046976191e-06
2.290473453706666987e+03 1.280760899869048582e-05 3.122875324917516307e-06
2.294920974976000252e+03 1.304226423590986036e-05 3.393602596161331925e-06
2.299368496245333517e+03 1.326796689531652154e-05 3.638056278541640253e-06
2.303816017514666783e+03 1.347320488092997859e-05 3.844377018437926463e-06
2.308263538784000048e+03 1.364610493258672298e-05 3.999514871790013911e-06
2.312711060053333313e+03 1.377543261585718263e-05 4.090013548905277719e-06
2.317158581322667033e+03 1.385139809802216827e-05 4.104586651247943078e-06
2.321606102592000298e+03 1.386659207346013019e-05 4.038165116920712769e-06
2.326053623861333563e+03 1.381659635745242169e-05 3.895705174235479558e-06
2.330501145130666828e+03 1.370043332691388600e-05 3.694662395144585590e-06
2.334948666400000093e+03 1.352076511934446924e-05 3.464962763080380028e-06
2.339396187669333813e+03 1.328372044339249401e-05 3.244470684654461682e-06
2.343843708938667078e+03 1.299839905560077547e-05 3.069200601451381042e-06
2.348291230208000343e+03 1.267611196154505992e-05 2.960478774145724551e-06
2.352738751477333608e+03 1.232933030381897940e-05 2.916597915536307710e-06
2.357186272746666873e+03 1.197055616690356628e-05 2.916917126400509418e-06
2.361633794016000138e+03 1.161121540680062156e-05 2.935476174801420081e-06
2.366081315285333403e+03 1.126074669290688260e-05 2.953065164599418952e-06
2.370528836554666668e+03 1.092607696596422130e-05 2.961194863236537994e-06
2.374976357823999933e+03 1.061154938872997974e-05 2.959026197974608407e-06
2.379423879093333198e+03 1.031934882988898609e-05 2.947681789779846366e-06
2.383871400362666463e+03 1.005026671891467521e-05 2.926197492738618069e-06
2.388318921632000183e+03 9.804699148465487163e-06 2.891099187032608502e-06
2.392766442901333903e+03 9.583560883377467219e-06 2.838961841457551753e-06
2.397213964170667168e+03 9.388875018370500491e-06 2.769580883795414682e-06
2.401661485440000433e+03 9.223877101414948470e-06 2.687611679492398906e-06
2.406109006709333698e+03 9.092486569313513642e-06 2.602032923750949688e-06
2.410556527978666963e+03 8.998289643255688447e-06 2.524139979353922525e-06
2.415004049248000229e+03 8.943168832473706353e-06 2.465220521959730184e-06
2.419451570517333494e+03 8.925959452032105560e-06 2.434610797945774589e-06
2.423899091786666759e+03 8.941486538689883711e-06 2.437888957511424997e-06
2.428346613056000024e+03 8.980218421942105431e-06 2.474969909079994242e-06
2.432794134325333289e+03 9.028821262474596906e-06 2.538639483649255311e-06
2.437241655594667009e+03 9.071505444823051899e-06 2.614905962452313447e-06
2.441689176864000274e+03 9.092069735375696128e-06 2.685706712033662112e-06
2.446136698133333539e+03 9.076170701338063493e-06 2.732951623588544626e-06
2.450584219402666804e+03 9.013505058905030672e-06 2.742261540293819021e-06
2.455031740672000069e+03 8.899369377845283888e-06 2.705248234362176260e-06
2.459479261941333334e+03 8.735367891286150528e-06 2.620072864285747777e-06
2.463926783210666599e+03 8.529057178012161371e-06 2.490623773486774667e-06
2.468374304480000319e+03 8.292663852106261111e-06 2.325050983720662987e-06
2.472821825749333584e+03 8.041134529389076297e-06 2.134490020552460581e-06
2.477269347018666849e+03 7.789835401902929000e-06 1.932267190263573255e-06
2.481716868288000114e+03 7.552468020825694217e-06 1.733554691655200186e-06
2.486164389557333834e+03 7.339473581035447881e-06 1.554517542118628450e-06
2.490611910826667099e+03 7.157185987198530913e-06 1.409725290160133563e-06
2.495059432096000364e+03 7.007831813977952210e-06 1.307473885899414105e-06
2.499506953365333629e+03 6.890202984037321471e-06 1.245648252772264819e-06
2.503954474634666894e+03 6.800760912226461721e-06 1.212730324172991383e-06
2.508401995904000159e+03 6.734927860626114410e-06 1.194785873886658503e-06
2.512849517173333425e+03 6.688101015827908157e-06 1.183146809779360119e-06
2.517297038442666690e+03 6.656380269537184717e-06 1.177702784923376561e-06
2.521744559711999955e+03 6.636795476524949336e-06 1.184694885223366441e-06
2.526192080981333220e+03 6.627116270975485052e-06 1.210523926757041907e-06
2.530639602250666485e+03 6.625442642613750348e-06 1.255196742187960956e-06
2.535087123520000205e+03 6.629733443036914229e-06 1.310064300477784234e-06
2.539534644789333470e+03 6.637453005065955989e-06 1.360950398068165011e-06
2.543982166058667190e+03 6.645526085743004401e-06 1.393608442953167667e-06
2.548429687328000455e+03 6.650534060623340433e-06 1.398227712822938201e-06
2.552877208597333720e+03 6.649146372579572633e-06 1.371878008166996146e-06
2.557324729866666985e+03 6.638653091503516883e-06 1.319249429664245200e-06
2.561772251136000250e+03 6.617383367060087529e-06 1.251884288691488688e-06
2.566219772405333515e+03 6.584983737757783029e-06 1.185648434978739863e-06
2.570667293674666780e+03 6.542353086358547035e-06 1.135839979611852623e-06
2.575114814944000045e+03 6.491399404312905162e-06 1.110813933951033828e-06
2.579562336213333765e+03 6.434553295005639404e-06 1.107838214311651088e-06
2.584009857482667030e+03 6.374262444991528121e-06 1.115242755909240226e-06
2.588457378752000295e+03 6.312580180232428403e-06 1.119284342431781797e-06
2.592904900021333560e+03 6.250901163422178830e-06 1.110653202889570814e-06
2.597352421290666825e+03 6.189963361519401871e-06 1.087671344770171698e-06
2.601799942560000090e+03 6.130042210200670769e-06 1.056190533494077717e-06
2.606247463829333356e+03 6.071271919226132487e-06 1.026637719470720744e-06
2.610694985098666621e+03 6.014037859898600043e-06 1.008845000537913943e-06
2.615142506367999886e+03 5.959222820800239281e-06 1.006674739750464401e-06
2.619590027637333606e+03 5.908373195396067850e-06 1.016079821338480364e-06
2.624037548906666871e+03 5.863626940711564388e-06 1.028324522923407345e-06
2.628485070176000590e+03 5.827506405266975412e-06 1.035610974920165858e-06
2.632932591445333856e+03 5.802540982463996746e-06 1.035319262726823572e-06
2.637380112714667121e+03 5.790881751019047531e-06 1.031112220186523040e-06
2.641827633984000386e+03 5.793918101706410268e-06 1.030914011962025772e-06
2.646275155253333651e+03 5.811966420544367912e-06 1.042608315130544684e-06
2.650722676522666916e+03 5.844076873107765404e-06 1.069596840638126109e-06
2.655170197792000181e+03 5.887982317493199665e-06 1.109053185169063125e-06
2.659617719061333446e+03 5.940151314598618194e-06 1.153899056699218121e-06
2.664065240330666711e+03 5.995990293924233333e-06 1.196438135296069404e-06
2.668512761599999976e+03 6.050132813245079897e-06 1.230992697871102900e-06
2.672960282869333241e+03 6.096866983669313789e-06 1.254720875285687960e-06
2.677407804138666961e+03 6.130667019057004812e-06 1.266992271379552205e-06
2.681855325408000226e+03 6.146745828558905969e-06 1.268384078011581960e-06
2.686302846677333491e+03 6.141674694073103918e-06 1.260019082935912731e-06
2.690750367946666756e+03 6.113887832600160893e-06 1.243416767485656053e-06
2.695197889216000476e+03 6.064061825451563430e-06 1.220701066595631313e-06
2.699645410485333741e+03 5.995202732998587431e-06 1.194556298223005606e-06
2.704092931754667006e+03 5.912490938841755601e-06 1.167555198850308799e-06
2.708540453024000271e+03 5.822724562017305851e-06 1.140998529420056368e-06
2.712987974293333536e+03 5.733563649470644751e-06 1.113936029696849958e-06
2.717435495562666802e+03 5.652584163690425168e-06 1.083103153427970974e-06
2.721883016832000067e+03 5.586341987327649432e-06 1.044081354976322366e-06
2.726330538101333786e+03 5.539630136040286923e-06 9.931477295954092007e-07
2.730778059370667052e+03 5.515015277134394450e-06 9.290768385808197794e-07
2.735225580640000317e+03 5.512780684082582107e-06 8.542634349616404660e-07
2.739673101909333582e+03 5.531257603716197200e-06 7.749046798086947700e-07
2.744120623178666847e+03 5.567429908916299823e-06 7.001577512330876235e-07
2.748568144448000112e+03 5.617714929605122735e-06 6.401764606200508572e-07
2.753015665717333377e+03 5.678649170441103840e-06 6.033914736545255475e-07
2.757463186986666642e+03 5.747398833254223092e-06 5.944106182874797583e-07
2.761910708255999907e+03 5.821933972700273580e-06 6.141903471616020386e-07
2.766358229525333172e+03 5.900838265953652058e-06 6.618708665966299455e-07
2.770805750794666892e+03 5.982888540999494926e-06 7.352722473838974510e-07
2.775253272064000612e+03 6.066447114210680463e-06 8.294308557159060672e-07
2.779700793333333877e+03 6.148966259517657851e-06 9.356204749941943689e-07
2.784148314602667142e+03 6.226698908149455457e-06 1.042289754435125330e-06
2.788595835872000407e+03 6.294780751153818233e-06 1.137378176014958746e-06
2.793043357141333672e+03 6.347698758709161564e-06 1.210779085464842744e-06
2.797490878410666937e+03 6.380105066309386059e-06 1.256100823244837890e-06
2.801938399680000202e+03 6.387820059166788500e-06 1.271430108850463819e-06
2.806385920949333467e+03 6.368815432499796008e-06 1.258971190252436814e-06
2.810833442218666733e+03 6.323933965931598168e-06 1.223879761408180735e-06
2.815280963487999998e+03 6.257262923955676434e-06 1.172630067900728606e-06
2.819728484757333263e+03 6.175931843884460815e-06 1.111637632339377309e-06
2.824176006026666983e+03 6.089417795352603674e-06 1.046486632791505975e-06
2.828623527296000248e+03 6.008443203034790244e-06 9.819848342950176794e-07
2.833071048565333513e+03 5.943578355411952446e-06 9.228042882007272954e-07
2.837518569834666778e+03 5.903850914992669201e-06 8.742951557985740215e-07
2.841966091104000043e+03 5.895528610270541422e-06 8.431678070864264093e-07
2.846413612373333763e+03 5.921298349231462979e-06 8.372786240215797280e-07
2.850861133642667028e+03 5.979950871071486727e-06 8.635308371409654691e-07
2.855308654912000293e+03 6.066641013612753886e-06 9.240184815022508137e-07
2.859756176181333558e+03 6.173652528404484095e-06 1.013081978577020594e-06
2.864203697450666823e+03 6.291565331610652899e-06 1.117973607784180144e-06
2.868651218720000543e+03 6.410606960930062424e-06 1.222424825681599673e-06
2.873098739989333808e+03 6.522009045381975513e-06 1.310787675312018863e-06
2.877546261258667073e+03 6.619169568059909601e-06 1.371397202742402064e-06
2.881993782528000338e+03 6.698363644775046097e-06 1.398722285742548784e-06
2.886441303797333603e+03 6.759038848165263218e-06 1.394019847238936784e-06
2.890888825066666868e+03 6.803530899221290449e-06 1.364288012638245610e-06
2.895336346336000133e+03 6.836362898001701878e-06 1.319784129687226814e-06
2.899783867605333398e+03 6.863198173050891258e-06 1.271063236294731083e-06
2.904231388874666663e+03 6.889724046816526693e-06 1.227051015659345635e-06
2.908678910143999929e+03 6.920595665352854566e-06 1.195131783806194939e-06
2.913126431413333194e+03 6.958693169949062372e-06 1.182523586445128852e-06
2.917573952682666913e+03 7.004811344408937244e-06 1.196319041783288236e-06
2.922021473952000179e+03 7.057803764314147683e-06 1.240534182057187570e-06
2.926468995221333898e+03 7.115129398519783449e-06 1.312106351283991472e-06
2.930916516490667163e+03 7.173706551824431747e-06 1.399943056632176313e-06
2.935364037760000429e+03 7.230764822357036199e-06 1.488150257572881073e-06
2.939811559029333694e+03 7.284580938314055875e-06 1.560719443253209336e-06
2.944259080298666959e+03 7.334839197085070324e-06 1.605137766034800224e-06
2.948706601568000224e+03 7.382531405247284850e-06 1.614119453783140277e-06
2.953154122837333489e+03 7.429522449353310348e-06 1.586227798528558925e-06
2.957601644106666754e+03 7.477685395244215755e-06 1.526010364107369037e-06
2.962049165376000019e+03 7.528048579978569436e-06 1.444155676813258376e-06
2.966496686645333739e+03 7.580062812368606562e-06 1.357377121455692960e-06
2.970944207914667004e+03 7.631272987740569003e-06 1.286569906388592659e-06
2.975391729184000269e+03 7.677515244998215201e-06 1.251028478496179126e-06
2.979839250453333534e+03 7.713660695305522011e-06 1.259127889914613886e-06
2.984286771722666799e+03 7.734779592087011164e-06 1.302753386331207607e-06
2.988734292992000064e+03 7.737453663316101873e-06 1.362168423165354990e-06
2.993181814261333329e+03 7.720982341374918445e-06 1.417025877530611829e-06
2.997629335530666594e+03 7.688091486751813693e-06 1.455051750553845348e-06
3.002076856800000314e+03 7.644986438988977674e-06 1.475627439154650653e-06
3.006524378069333579e+03 7.600568213042817000e-06 1.488761011461887873e-06
3.010971899338666844e+03 7.565014045100623714e-06 1.509791726502601594e-06
3.015419420608000564e+03 7.547873449832510475e-06 1.550866634374175252e-06
3.019866941877333829e+03 7.556106224865402640e-06 1.613608861060763343e-06
3.024314463146667094e+03 7.592479835299558661e-06 1.688255655691664201e-06
3.028761984416000359e+03 7.654699558579502718e-06 1.759467784003198899e-06
3.033209505685333625e+03 7.735480598287254302e-06 1.813595835920641295e-06
3.037657026954666890e+03 7.823671277002018523e-06 1.843231417186359663e-06
3.042104548224000155e+03 7.906154013256658339e-06 1.847971530513119630e-06
3.046552069493333420e+03 7.970289842607358144e-06 1.832685954872005936e-06
3.050999590762666685e+03 8.006318872751724548e-06 1.804821783477829702e-06
3.055447112031999950e+03 8.009272215813537267e-06 1.772239282064479254e-06
3.059894633301333215e+03 7.980017016340630633e-06 1.742384621459613467e-06
3.064342154570666935e+03 7.925151291972837213e-06 1.722316837701636348e-06
3.068789675840000200e+03 7.855818668060236519e-06 1.718179745311815723e-06
3.073237197109333465e+03 7.785628208907237812e-06 1.733347004602130977e-06
3.077684718378667185e+03 7.728144828908930884e-06 1.765922597897637896e-06
3.082132239648000450e+03 7.694432783906227411e-06 1.807866864290193443e-06
3.086579760917333715e+03 7.691159758238018878e-06 1.846886973585683811e-06
3.091027282186666980e+03 7.719630920734444582e-06 1.870198921519408976e-06
3.095474803456000245e+03 7.775879068733200446e-06 1.868221607636209930e-06
3.099922324725333510e+03 7.851820854105924424e-06 1.836780425559000843e-06
3.104369845994666775e+03 7.937067663462151241e-06 1.777647781342721955e-06
3.108817367264000495e+03 8.021109856990822214e-06 1.697693460114108528e-06
3.113264888533333760e+03 8.095276754237365290e-06 1.607225210507937086e-06
3.117712409802667025e+03 8.154182075105372685e-06 1.518019010337745963e-06
3.122159931072000290e+03 8.196370559108914490e-06 1.441461829626295323e-06
3.126607452341333556e+03 8.224092696290765590e-06 1.386950589322108664e-06
3.131054973610666821e+03 8.242444826121151795e-06 1.360668741065277818e-06
3.135502494880000086e+03 8.258098839500982184e-06 1.364913773726629688e-06
3.139950016149333351e+03 8.277960827135170867e-06 1.397991485049075104e-06
3.144397537418666616e+03 8.308162083337009127e-06 1.454724155754382449e-06
3.148845058687999881e+03 8.353472542954143936e-06 1.527412901033292291e-06
3.153292579957333601e+03 8.417191692718467319e-06 1.607170969032221218e-06
3.157740101226667321e+03 8.501454888487428165e-06 1.685819337406374401e-06
3.162187622496000586e+03 8.607657762092079754e-06 1.758043687621077928e-06
3.166635143765333851e+03 8.736810534670008387e-06 1.823345694788461812e-06
3.171082665034667116e+03 8.889557972354932206e-06 1.886646429359110245e-06
3.175530186304000381e+03 9.065894032512572930e-06 1.956427699727111526e-06
3.179977707573333646e+03 9.264561204614407707e-06 2.040426661867578603e-06
3.184425228842666911e+03 9.482353785474377847e-06 2.140834709282611188e-06
3.188872750112000176e+03 9.713654429328590791e-06 2.252167380509067703e-06
3.193320271381333441e+03 9.950382157369447843e-06 2.363489728971553900e-06
3.197767792650666706e+03 1.018255702203667217e-05 2.463270662198535497e-06
3.202215313919999971e+03 1.039942735712643062e-05 2.543880450886993768e-06
3.206662835189333691e+03 1.059106749997068627e-05 2.603414972105622071e-06
3.211110356458666956e+03 1.075001152674094215e-05 2.644383221364826041e-06
3.215557877728000221e+03 1.087272078262808710e-05 2.670134326412600618e-06
3.220005398997333486e+03 1.096038268985626848e-05 2.681204053646132017e-06
3.224452920266666752e+03 1.101897677546527182e-05 2.673768266573088942e-06
3.228900441536000471e+03 1.105849481266633489e-05 2.641364475819859935e-06
3.233347962805333736e+03 1.109149827384194525e-05 2.579081945801504554e-06
3.237795484074667002e+03 1.113134345272071335e-05 2.488462564176739903e-06
3.242243005344000267e+03 1.119041460527585828e-05 2.381161111792372457e-06
3.246690526613333532e+03 1.127872648739536719e-05 2.279732176531640016e-06
3.251138047882666797e+03 1.140311150686494870e-05 2.213593410453260770e-06
3.255585569152000517e+03 1.156705354892278757e-05 2.209053292692268727e-06
3.260033090421333782e+03 1.177106536258060061e-05 2.277196131535251584e-06
3.264480611690667047e+03 1.201339128050855833e-05 2.409129920728346321e-06
3.268928132960000312e+03 1.229075798564784264e-05 2.582872704387236313e-06
3.273375654229333577e+03 1.259897812477855525e-05 2.774211251993298063e-06
3.277823175498666842e+03 1.293329866390245710e-05 2.963216868957709715e-06
3.282270696768000107e+03 1.328851901417000085e-05 3.135177564123768876e-06
3.286718218037333372e+03 1.365906111910401597e-05 3.278920109900673910e-06
3.291165739306666637e+03 1.403911563477573537e-05 3.385070442961739557e-06
3.295613260575999902e+03 1.442317651672802161e-05 3.445790728252032894e-06
3.300060781845333167e+03 1.480675179625112441e-05 3.455554269476332813e-06
3.304508303114667342e+03 1.518738667179428661e-05 3.413036972674897266e-06
3.308955824384000607e+03 1.556565556013655489e-05 3.323180873116958918e-06
3.313403345653333872e+03 1.594570366539540569e-05 3.199488589851293981e-06
3.317850866922667137e+03 1.633520192416971543e-05 3.066262251091911699e-06
3.322298388192000402e+03 1.674439699578960278e-05 2.959038717453683245e-06
3.326745909461333667e+03 1.718440546103232655e-05 2.919258002912530254e-06
3.331193430730666933e+03 1.766495043886245515e-05 2.979691783113042031e-06
3.335640952000000198e+03 1.819198708503891535e-05 3.146473297079235994e-06
3.340088473269333463e+03 1.876592272819286903e-05 3.394011846427495849e-06
3.344535994538666728e+03 1.938050769822774848e-05 3.677044955682362785e-06
3.348983515807999993e+03 2.002329982404130429e-05 3.948046359467561624e-06
3.353431037077333713e+03 2.067724409108488113e-05 4.168333643306789970e-06
3.357878558346666978e+03 2.132333945115894288e-05 4.312797315896758149e-06
3.362326079616000243e+03 2.194396032311408989e-05 4.371260889418782278e-06
3.366773600885333508e+03 2.252598688492237001e-05 4.349024543434071329e-06
3.371221122154666773e+03 2.306357400883213393e-05 4.268964282564681231e-06
3.375668643424000038e+03 2.355972692909983691e-05 4.174648876174906026e-06
3.380116164693333758e+03 2.402682381422433696e-05 4.130838212485651028e-06
3.384563685962667023e+03 2.448580192392376369e-05 4.211582652385754695e-06
3.389011207232000288e+03 2.496431267755517687e-05 4.469735193333566478e-06
3.393458728501333553e+03 2.549443023847447907e-05 4.905036533534422637e-06
3.397906249770667273e+03 2.610957626687116995e-05 5.460557943900281969e-06
3.402353771040000538e+03 2.684133653271626794e-05 6.047126801666214503e-06
3.406801292309333803e+03 2.771627452260715129e-05 6.570016012822507794e-06
3.411248813578667068e+03 2.875266192728030318e-05 6.947226233125099069e-06
3.415696334848000333e+03 2.995712506585328791e-05 7.122083442820104749e-06
3.420143856117333598e+03 3.132271178357118655e-05 7.075831840482976032e-06
3.424591377386666863e+03 3.282675617468229875e-05 6.841719258964542937e-06
3.429038898656000129e+03 3.443132805423730186e-05 6.519526620859610971e-06
3.433486419925333394e+03 3.608563353374020274e-05 6.277083695131675765e-06
